,Timestamp,Longitude,Latitude,Speed,Operatorname,Operator,CGI,Node,CellID,LAC,NetworkTech,NetworkMode,Level,Qual,SNR,CQI,LTERSSI,ARFCN,DL_bitrate,UL_bitrate,PSC,Altitude,Height,Accuracy,Location,State,DataConnection_Type,DataConnection_Info,Layer,Distance,Bearing,IP,TA,EVENT,EVENTDETAILS,SERVINGTIME,CELLHEX,NODEHEX,LACHEX,RAWCELLID,VERSION_NAME,VERSION_CODE,DEVICE,BAND,BANDWIDTH,SecondCell_NODE,SecondCell_CELLID,SecondCell_RSRP,SecondCell_RSRQ,SecondCell_SNR,CSI_SNR,NetworkTypeNum,CA,SecondCell_PSC,SecondCell_ARFCN,SecondCell_BAND,Site_BEARING,BATTERY,CHARGING,FOREGROUND,AVGSPEED,Update_newF,Update_oldF,NTech1,NCellid1,NLAC1,NCell1,NARFCN1,NRxLev1,NQual1,NTech2,NCell2,NARFCN2,NRxLev2,NQual2,NTech3,NCell3,NARFCN3,NRxLev3,NQual3,NTech4,NCell4,NARFCN4,NRxLev4,NQual4,NTech5,NCell5,NARFCN5,NRxLev5,NQual5,NTech6,NCell6,NARFCN6,NRxLev6,NQual6,NTech7,NCell7,NARFCN7,NRxLev7,NQual7,NTech8,NCell8,NARFCN8,NRxLev8,NQual8,NTech9,NCell9,NARFCN9,NRxLev9,NQual9,NTech10,NCell10,NARFCN10,NRxLev10,NQual10,NTech11,NCell11,NARFCN11,NRxLev11,NQual11,NTech12,NCell12,NARFCN12,NRxLev12,NQual12,NTech13,NCell13,NARFCN13,NRxLev13,NQual13,NTech14,NCell14,NARFCN14,NRxLev14,NQual14,NTech15,NCell15,NARFCN15,NRxLev15,NQual15,NTech16,NCell16,NRxLev16,NQual16,NTech17,NCell17,NRxLev17,NQual17
1917,2024.10.29_07.34.56,17.802096,59.231027,68,Telia,24001,240010000000024,104056,24,0,5G,5G NSA,-119,-12.0,0.0,,,154570,0,7845,983,54,54,3,G,D,M,20,1,-1,1000,100.101.226.137,15.0,,,5,18,19678,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,15/20/20/10/10/100,104056.0,24.0,-112.0,-13.0,10.0,0.0,20,True,451.0,1471.0,L3,1000,89,False,False,0,0,6,4G,104056-24,40.0,451.0,1471.0,-112.0,-13.0,4G,231.0,1471.0,-110.0,-9.0,4G,231.0,1300.0,-110.0,-10.0,4G,231.0,3150.0,-118.0,-9.0,4G,92.0,6300.0,-104.0,-10.0,4G,,154570.0,-114.0,-20.0,4G,427.0,,-127.0,-15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918,2024.10.29_07.34.57,17.802096,59.231027,68,Telia,24001,240010004000014,225626,14,40,5G,5G NSA,-119,-12.0,7.0,,,1471,0,4882,451,54,54,3,G,D,M,20,1,-1,1000,,,HANDOVER_DATA_5G5G,240-01-0-104056-24-154570-983:240-01-40-225626-14-1471-451,5,E,3715A,28,57760270,32.0,610,Google:Pixel 7:AP2A.240905.003,L3,15,225626.0,14.0,-112.0,-14.0,10.0,0.0,20,False,451.0,1471.0,L3,1000,89,False,False,0,0,6,4G,225626-14,40.0,451.0,1471.0,-112.0,-14.0,4G,92.0,6300.0,-104.0,-10.0,4G,231.0,1471.0,-108.0,-12.0,4G,231.0,1300.0,-109.0,-10.0,4G,231.0,3150.0,-116.0,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,2024.10.29_07.34.57,17.801814,59.230928,70,Telia,24001,240010004000014,225626,14,40,5G,5G NSA,-119,-12.0,7.0,,,1471,0,4882,451,54,54,3,G,D,M,20,1,-1,1000,100.101.226.137,,,,1,E,3715A,28,57760270,32.0,610,Google:Pixel 7:AP2A.240905.003,L3,15,225626.0,14.0,-112.0,-14.0,10.0,0.0,20,False,451.0,1471.0,L3,1000,89,False,False,0,0,7,4G,225626-14,40.0,451.0,1471.0,-112.0,-14.0,4G,92.0,6300.0,-104.0,-10.0,4G,231.0,1471.0,-108.0,-12.0,4G,231.0,1300.0,-109.0,-10.0,4G,231.0,3150.0,-116.0,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920,2024.10.29_07.34.58,17.801814,59.230928,70,Telia,24001,240010004000014,225626,14,40,5G,5G NSA,-119,-12.0,7.0,11.0,,1471,0,8156,451,54,54,3,G,D,M,20,1,-1,1000,100.101.226.137,18.0,PERIODIC,,2,E,3715A,28,57760270,32.0,610,Google:Pixel 7:AP2A.240905.003,L3,15,225626.0,14.0,-112.0,-14.0,10.0,0.0,13,False,451.0,1471.0,L3,1000,89,False,False,0,0,8,4G,225626-14,40.0,451.0,1471.0,-112.0,-14.0,4G,92.0,6300.0,-104.0,-10.0,4G,231.0,1471.0,-108.0,-12.0,4G,231.0,1300.0,-109.0,-10.0,4G,231.0,3150.0,-116.0,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,2024.10.29_07.34.58,17.801518,59.230831,72,Telia,24001,240010004000014,225626,14,40,5G,5G NSA,-119,-12.0,7.0,11.0,,1471,0,8156,451,53,53,3,G,D,M,20,1,-1,1000,100.101.226.137,18.0,,,2,E,3715A,28,57760270,32.0,610,Google:Pixel 7:AP2A.240905.003,L3,15,225626.0,14.0,-112.0,-14.0,10.0,0.0,13,False,451.0,1471.0,L3,1000,89,False,False,0,0,8,4G,225626-14,40.0,451.0,1471.0,-112.0,-14.0,4G,92.0,6300.0,-104.0,-10.0,4G,231.0,1471.0,-108.0,-12.0,4G,231.0,1300.0,-109.0,-10.0,4G,231.0,3150.0,-116.0,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,2024.10.29_07.34.59,17.801518,59.230831,72,Telia,24001,240010000000014,225626,14,0,5G,5G NSA,-119,-12.0,0.0,11.0,,154570,6,12008,639,53,53,3,G,D,M,13,1,-1,1000,100.101.226.137,,HANDOVER_DATA_5G5G,240-01-40-225626-14-1471-451:240-01-0-225626-14-154570-639,2,E,3715A,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,15/20/20/10,225626.0,14.0,-107.0,-9.0,10.0,0.0,13,True,231.0,1471.0,L3,1000,89,False,False,0,0,9,4G,225626-14,40.0,231.0,1471.0,-107.0,-9.0,4G,451.0,1471.0,-115.0,-15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923,2024.10.29_07.34.59,17.801204,59.230731,73,Telia,24001,240010000000014,225626,14,0,5G,5G NSA,-119,-12.0,0.0,11.0,,154570,6,12008,639,52,52,4,G,D,M,13,1,-1,1000,100.101.226.137,,,,1,E,3715A,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,15/20/20/10,225626.0,14.0,-107.0,-9.0,10.0,0.0,13,True,231.0,1471.0,L3,1000,89,False,False,0,0,9,4G,225626-14,40.0,231.0,1471.0,-107.0,-9.0,4G,451.0,1471.0,-115.0,-15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924,2024.10.29_07.35.00,17.801204,59.230731,73,Telia,24001,240010000000014,225626,14,0,5G,5G NSA,-116,-19.0,0.0,,,154570,6,13594,639,52,52,4,G,D,M,13,1,-1,1000,100.101.226.137,17.0,PERIODIC,,2,E,3715A,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,15/20/20/10,225626.0,14.0,-107.0,-9.0,11.0,0.0,20,True,231.0,1471.0,L3,1000,89,False,False,0,0,0,4G,225626-14,40.0,231.0,1471.0,-107.0,-9.0,4G,451.0,1471.0,-115.0,-15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925,2024.10.29_07.35.00,17.80089,59.23064,75,Telia,24001,240010000000014,225626,14,0,5G,5G NSA,-116,-19.0,0.0,,,154570,6,13594,639,51,51,4,G,D,M,13,1,-1,1000,100.101.226.137,17.0,,,2,E,3715A,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,15/20/20/10,225626.0,14.0,-107.0,-9.0,11.0,0.0,20,True,231.0,1471.0,L3,1000,89,False,False,0,0,0,4G,225626-14,40.0,231.0,1471.0,-107.0,-9.0,4G,451.0,1471.0,-115.0,-15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926,2024.10.29_07.35.01,17.80089,59.23064,75,Telia,24001,240010000000014,225626,14,0,5G,5G NSA,-116,-19.0,0.0,,,154570,0,21296,639,51,51,4,G,D,M,13,1,-1,1000,100.101.226.137,17.0,PERIODIC,,3,E,3715A,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,15/20/20/10,225626.0,14.0,-103.0,-10.0,1.0,0.0,20,True,231.0,1471.0,L3,1000,89,False,False,0,0,1,4G,225626-14,40.0,231.0,1471.0,-103.0,-10.0,4G,,154570.0,-113.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927,2024.10.29_07.35.01,17.800555,59.230544,77,Telia,24001,240010000000014,225626,14,0,5G,5G NSA,-116,-19.0,0.0,,,154570,0,21296,639,49,49,3,G,D,M,13,1,-1,1000,100.101.226.137,17.0,,,3,E,3715A,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,15/20/20/10,225626.0,14.0,-103.0,-10.0,1.0,0.0,20,True,231.0,1471.0,L3,1000,89,False,False,0,0,1,4G,225626-14,40.0,231.0,1471.0,-103.0,-10.0,4G,,154570.0,-113.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928,2024.10.29_07.35.02,17.800555,59.230544,77,Telia,24001,240010000000014,225626,14,0,5G,5G NSA,-116,-19.0,0.0,,,154570,0,42933,639,49,49,3,G,D,M,13,1,-1,1000,100.101.226.137,17.0,PERIODIC,,4,E,3715A,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,15/20/20/10,225626.0,14.0,-103.0,-10.0,1.0,0.0,20,True,231.0,1471.0,L3,1000,89,False,False,0,0,2,4G,225626-14,40.0,231.0,1471.0,-103.0,-10.0,4G,,154570.0,-113.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929,2024.10.29_07.35.02,17.800208,59.230449,79,Telia,24001,240010000000014,225626,14,0,5G,5G NSA,-116,-19.0,0.0,,,154570,0,42933,639,49,49,4,G,D,M,13,1,-1,1000,100.101.226.137,17.0,,,4,E,3715A,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,15/20/20/10,225626.0,14.0,-103.0,-10.0,1.0,0.0,20,True,231.0,1471.0,L3,1000,89,False,False,0,0,2,4G,225626-14,40.0,231.0,1471.0,-103.0,-10.0,4G,,154570.0,-113.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930,2024.10.29_07.35.03,17.800208,59.230449,79,Telia,24001,240010000000014,225626,14,0,5G,5G NSA,-116,-19.0,0.0,,,154570,0,36136,639,49,49,4,G,D,M,13,1,-1,1000,100.101.226.137,17.0,PERIODIC,,5,E,3715A,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,15/20/20/10,225626.0,14.0,-111.0,-6.0,11.0,0.0,20,True,231.0,1471.0,L3,1000,89,False,False,0,0,3,4G,225626-14,40.0,231.0,1471.0,-111.0,-6.0,4G,,154570.0,-111.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931,2024.10.29_07.35.03,17.799862,59.230361,81,Telia,24001,240010000000014,225626,14,0,5G,5G NSA,-116,-19.0,0.0,,,154570,0,36136,639,48,48,4,G,D,M,13,1,-1,1000,100.101.226.137,17.0,,,5,E,3715A,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,15/20/20/10,225626.0,14.0,-111.0,-6.0,11.0,0.0,20,True,231.0,1471.0,L3,1000,89,False,False,0,0,3,4G,225626-14,40.0,231.0,1471.0,-111.0,-6.0,4G,,154570.0,-111.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932,2024.10.29_07.35.04,17.799862,59.230361,81,Telia,24001,240010000000014,225626,14,0,5G,5G NSA,-106,-20.0,0.0,,,154570,0,30132,639,48,48,4,G,D,M,13,1,-1,1000,100.101.226.137,17.0,PERIODIC,,6,E,3715A,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,15/20/20/10,225626.0,14.0,-111.0,-6.0,9.0,0.0,20,True,231.0,1471.0,L3,1000,89,False,False,0,0,0,4G,225626-14,40.0,231.0,1471.0,-111.0,-6.0,4G,,154570.0,-111.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933,2024.10.29_07.35.04,17.799489,59.230273,83,Telia,24001,240010000000014,225626,14,0,5G,5G NSA,-106,-20.0,0.0,,,154570,0,30132,639,48,48,4,G,D,M,13,1,-1,1000,100.101.226.137,17.0,,,6,E,3715A,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,15/20/20/10,225626.0,14.0,-111.0,-6.0,9.0,0.0,20,True,231.0,1471.0,L3,1000,89,False,False,0,0,0,4G,225626-14,40.0,231.0,1471.0,-111.0,-6.0,4G,,154570.0,-111.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934,2024.10.29_07.35.05,17.799489,59.230273,83,Telia,24001,240010000000014,225626,14,0,5G,5G NSA,-106,-20.0,0.0,,,154570,0,31265,639,48,48,4,G,D,M,20,1,-1,1000,100.101.226.137,17.0,PERIODIC,,7,E,3715A,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,15/20/20/10,225626.0,14.0,-109.0,-6.0,9.0,0.0,20,True,231.0,1471.0,L3,1000,89,False,False,0,0,1,4G,225626-14,40.0,231.0,1471.0,-109.0,-6.0,4G,,154570.0,-106.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,2024.10.29_07.35.05,17.7991,59.230187,85,Telia,24001,240010000000014,225626,14,0,5G,5G NSA,-106,-20.0,0.0,,,154570,0,31265,639,47,47,4,G,D,M,20,1,-1,1000,100.101.226.137,17.0,,,7,E,3715A,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,15/20/20/10,225626.0,14.0,-109.0,-6.0,9.0,0.0,20,True,231.0,1471.0,L3,1000,89,False,False,0,0,1,4G,225626-14,40.0,231.0,1471.0,-109.0,-6.0,4G,,154570.0,-106.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,2024.10.29_07.35.06,17.798709,59.230095,86,Telia,24001,240010000000014,225626,14,0,5G,5G NSA,-106,-20.0,0.0,,,154570,0,23335,639,45,45,4,G,D,M,20,1,-1,1000,100.101.226.137,17.0,,,7,E,3715A,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,15/20/20/10,225626.0,14.0,-109.0,-6.0,9.0,0.0,20,True,231.0,1471.0,L3,1000,89,False,False,0,0,2,4G,225626-14,40.0,231.0,1471.0,-109.0,-6.0,4G,,154570.0,-106.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,2024.10.29_07.35.06,17.798709,59.230095,86,Telia,24001,240010000000014,225626,14,0,5G,5G NSA,-106,-20.0,0.0,,,154570,0,23335,639,45,45,4,G,D,M,20,1,-1,1000,100.101.226.137,17.0,PERIODIC,,8,E,3715A,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,15/20/20/10,225626.0,14.0,-109.0,-6.0,9.0,0.0,20,True,231.0,1471.0,L3,1000,89,False,False,0,0,2,4G,225626-14,40.0,231.0,1471.0,-109.0,-6.0,4G,,154570.0,-106.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,2024.10.29_07.35.07,17.798309,59.230003,87,Telia,24001,240010000000000,0,0,0,5G,5G NSA,-106,-20.0,0.0,,,154570,0,30019,639,44,44,4,G,D,M,20,1,-1,1000,100.101.226.137,17.0,,,8,0,0,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,15/20/20/10,225626.0,14.0,-109.0,-6.0,9.0,0.0,20,True,231.0,1471.0,L3,1000,89,False,False,0,0,2,4G,225626-14,40.0,231.0,1471.0,-109.0,-6.0,4G,,154570.0,-106.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,2024.10.29_07.35.08,17.798309,59.230003,87,Telia,24001,240010000000014,225626,14,0,5G,5G NSA,-106,-20.0,0.0,,,154570,0,30019,639,44,44,4,G,D,M,20,1,-1,1000,100.101.226.137,17.0,PERIODIC,,9,E,3715A,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,15/20/20/10,225626.0,14.0,-108.0,-7.0,1.0,0.0,20,True,231.0,1471.0,L3,1000,89,False,False,0,0,3,4G,225626-14,40.0,231.0,1471.0,-108.0,-7.0,4G,451.0,1471.0,-117.0,-14.0,4G,451.0,1300.0,-117.0,-13.0,4G,,154570.0,-107.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,2024.10.29_07.35.08,17.797922,59.229911,89,Telia,24001,240010000000014,225626,14,0,5G,5G NSA,-106,-20.0,0.0,,,154570,0,21976,639,44,44,4,G,D,M,20,1,-1,1000,,17.0,,,9,E,3715A,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,15/20/20/10,225626.0,14.0,-108.0,-7.0,1.0,0.0,20,True,231.0,1471.0,L3,1000,89,False,False,0,0,3,4G,225626-14,40.0,231.0,1471.0,-108.0,-7.0,4G,451.0,1471.0,-117.0,-14.0,4G,451.0,1300.0,-117.0,-13.0,4G,,154570.0,-107.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,2024.10.29_07.35.08,17.797922,59.229911,89,Telia,24001,240010000000014,225626,14,0,5G,5G NSA,-106,-20.0,0.0,,,154570,0,21976,639,44,44,4,G,D,M,20,1,-1,1000,100.101.226.137,17.0,PERIODIC,,10,E,3715A,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,15/20/20/10,225626.0,14.0,-108.0,-7.0,1.0,0.0,20,True,231.0,1471.0,L3,1000,89,False,False,0,0,4,4G,225626-14,40.0,231.0,1471.0,-108.0,-7.0,4G,451.0,1471.0,-117.0,-14.0,4G,451.0,1300.0,-117.0,-13.0,4G,,154570.0,-107.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,2024.10.29_07.35.09,17.797537,59.229814,89,Telia,24001,240010000000000,0,0,0,5G,5G NSA,-106,-20.0,0.0,,,154570,0,19484,639,44,44,4,G,D,M,20,1,-1,1000,100.101.226.137,17.0,,,10,0,0,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,15/20/20/10,225626.0,14.0,-108.0,-7.0,1.0,0.0,20,True,231.0,1471.0,L3,1000,89,False,False,0,0,4,4G,225626-14,40.0,231.0,1471.0,-108.0,-7.0,4G,451.0,1471.0,-117.0,-14.0,4G,451.0,1300.0,-117.0,-13.0,4G,,154570.0,-107.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1943,2024.10.29_07.35.09,17.797537,59.229814,89,Telia,24001,240010000000014,225626,14,0,5G,5G NSA,-106,-20.0,0.0,,,154570,0,19484,639,44,44,4,G,D,M,20,1,-1,1000,100.101.226.137,17.0,PERIODIC,,11,E,3715A,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,15/20/20/10,225626.0,14.0,-113.0,-7.0,9.0,0.0,20,True,231.0,1471.0,L3,1000,89,False,False,0,0,5,4G,225626-14,40.0,231.0,1471.0,-113.0,-7.0,4G,451.0,1471.0,-109.0,-10.0,4G,287.0,1471.0,-115.0,-17.0,4G,451.0,1300.0,-114.0,-12.0,4G,,154570.0,-117.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944,2024.10.29_07.35.10,17.797139,59.229718,90,Telia,24001,240010000000000,0,0,0,5G,5G NSA,-106,-20.0,0.0,,,154570,0,8609,639,44,44,4,G,D,M,20,1,-1,1000,100.101.226.137,17.0,,,11,0,0,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,15/20/20/10/10,225626.0,14.0,-113.0,-7.0,9.0,0.0,20,True,231.0,1471.0,L3,1000,89,False,False,0,0,5,4G,225626-14,40.0,231.0,1471.0,-113.0,-7.0,4G,451.0,1471.0,-109.0,-10.0,4G,287.0,1471.0,-115.0,-17.0,4G,451.0,1300.0,-114.0,-12.0,4G,,154570.0,-117.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945,2024.10.29_07.35.11,17.797139,59.229718,90,Telia,24001,240010000000014,225626,14,0,5G,5G NSA,-109,-20.0,0.0,,,154570,0,8609,639,44,44,4,G,D,M,20,1,-1,1000,100.101.226.137,17.0,PERIODIC,,12,E,3715A,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,15/20/20/10/10,225626.0,14.0,-113.0,-7.0,3.0,0.0,20,True,231.0,1471.0,L3,1000,89,False,False,0,0,0,4G,225626-14,40.0,231.0,1471.0,-113.0,-7.0,4G,451.0,1471.0,-109.0,-10.0,4G,287.0,1471.0,-115.0,-17.0,4G,451.0,1300.0,-114.0,-12.0,4G,,154570.0,-117.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,2024.10.29_07.35.11,17.79674,59.229623,91,Telia,24001,240010000000000,0,0,0,5G,5G NSA,-109,-20.0,0.0,,,154570,0,9515,639,44,44,4,G,D,M,20,1,-1,1000,100.101.226.137,17.0,,,12,0,0,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,15/20/20/10/10,225626.0,14.0,-113.0,-7.0,3.0,0.0,20,True,231.0,1471.0,L3,1000,89,False,False,0,0,0,4G,225626-14,40.0,231.0,1471.0,-113.0,-7.0,4G,451.0,1471.0,-109.0,-10.0,4G,287.0,1471.0,-115.0,-17.0,4G,451.0,1300.0,-114.0,-12.0,4G,,154570.0,-117.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,2024.10.29_07.35.12,17.79674,59.229623,91,Telia,24001,240010000000024,104056,24,0,5G,5G NSA,-109,-20.0,0.0,,,154570,0,9515,639,44,44,4,G,D,M,20,1,-1,1000,100.101.226.137,17.0,PERIODIC,,13,18,19678,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,15/20/20/10/10,104056.0,24.0,-105.0,-7.0,3.0,0.0,20,True,451.0,1471.0,L3,1000,89,False,False,0,0,1,4G,104056-24,40.0,451.0,1471.0,-105.0,-7.0,4G,231.0,1471.0,-110.0,-11.0,4G,287.0,1471.0,-114.0,-14.0,4G,231.0,1300.0,-110.0,-13.0,4G,287.0,1300.0,-114.0,-15.0,4G,231.0,3150.0,-114.0,-8.0,4G,92.0,6300.0,-102.0,-10.0,4G,253.0,6300.0,-103.0,-12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948,2024.10.29_07.35.12,17.796333,59.229519,91,Telia,24001,240010000000000,0,0,0,5G,5G NSA,-109,-20.0,0.0,,,154570,0,11101,639,44,44,4,G,D,M,20,1,-1,1000,100.101.226.137,17.0,,,13,0,0,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,15/20/20/10/10,104056.0,24.0,-105.0,-7.0,3.0,0.0,20,True,451.0,1471.0,L3,1000,89,False,False,0,0,1,4G,104056-24,40.0,451.0,1471.0,-105.0,-7.0,4G,231.0,1471.0,-110.0,-11.0,4G,287.0,1471.0,-114.0,-14.0,4G,231.0,1300.0,-110.0,-13.0,4G,287.0,1300.0,-114.0,-15.0,4G,231.0,3150.0,-114.0,-8.0,4G,92.0,6300.0,-102.0,-10.0,4G,253.0,6300.0,-103.0,-12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949,2024.10.29_07.35.13,17.796333,59.229519,91,Telia,24001,240010000000024,104056,24,0,5G,5G NSA,-109,-20.0,0.0,,,154570,0,11101,639,44,44,4,G,D,M,20,1,-1,1000,100.101.226.137,17.0,PERIODIC,,14,18,19678,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,15/20/20/10/10,104056.0,24.0,-105.0,-7.0,3.0,0.0,20,True,451.0,1471.0,L3,1000,89,False,False,0,0,2,4G,104056-24,40.0,451.0,1471.0,-105.0,-7.0,4G,231.0,1471.0,-110.0,-11.0,4G,287.0,1471.0,-114.0,-14.0,4G,231.0,1300.0,-110.0,-13.0,4G,287.0,1300.0,-114.0,-15.0,4G,231.0,3150.0,-114.0,-8.0,4G,92.0,6300.0,-102.0,-10.0,4G,253.0,6300.0,-103.0,-12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,2024.10.29_07.35.13,17.795922,59.229418,91,Telia,24001,240010000000024,104056,24,0,5G,5G NSA,-109,-20.0,0.0,,,154570,0,16652,639,44,44,4,G,D,M,20,1,-1,1000,100.101.226.137,17.0,,,14,18,19678,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,15/20/20/10/10,104056.0,24.0,-105.0,-7.0,3.0,0.0,20,True,451.0,1471.0,L3,1000,89,False,False,0,0,2,4G,104056-24,40.0,451.0,1471.0,-105.0,-7.0,4G,231.0,1471.0,-110.0,-11.0,4G,287.0,1471.0,-114.0,-14.0,4G,231.0,1300.0,-110.0,-13.0,4G,287.0,1300.0,-114.0,-15.0,4G,231.0,3150.0,-114.0,-8.0,4G,92.0,6300.0,-102.0,-10.0,4G,253.0,6300.0,-103.0,-12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
